selector,preference_index,preference,selected_policy_id,selected_utility,selected_passed_strict,selected_near_strict,selected_strict_margin,selected_business_return,selected_cost_return,selected_mean_violation,selected_final_critical_compromised_hosts,selected_high_disruption_action_rate
risk_adjusted_utility,23,"[0.2, 0.2, 0.6]",stage2_ext_011_obj_1,-128.07537841796875,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
utility_argmax,24,"[0.2, 0.3, 0.5]",stage1_pref_000_ckpt_191,-122.79934692382812,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
strict_lexi,24,"[0.2, 0.3, 0.5]",stage2_ext_011_obj_1,-137.28953552246094,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
risk_adjusted_utility,24,"[0.2, 0.3, 0.5]",stage2_ext_011_obj_1,-137.28953552246094,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
utility_argmax,25,"[0.2, 0.4, 0.4]",stage1_pref_000_ckpt_191,-129.7815399169922,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
strict_lexi,25,"[0.2, 0.4, 0.4]",stage2_ext_011_obj_1,-146.503662109375,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
risk_adjusted_utility,25,"[0.2, 0.4, 0.4]",stage2_ext_011_obj_1,-146.503662109375,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
utility_argmax,26,"[0.2, 0.5, 0.3]",stage1_pref_000_ckpt_191,-136.7637481689453,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
strict_lexi,26,"[0.2, 0.5, 0.3]",stage2_ext_011_obj_1,-155.71780395507812,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
risk_adjusted_utility,26,"[0.2, 0.5, 0.3]",stage2_ext_011_obj_1,-155.71780395507812,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
utility_argmax,27,"[0.2, 0.6, 0.2]",stage1_pref_000_ckpt_191,-143.74594116210938,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
strict_lexi,27,"[0.2, 0.6, 0.2]",stage2_ext_011_obj_1,-164.9319610595703,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
risk_adjusted_utility,27,"[0.2, 0.6, 0.2]",stage2_ext_011_obj_1,-164.9319610595703,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
utility_argmax,28,"[0.2, 0.7, 0.1]",stage1_pref_000_ckpt_191,-150.72813415527344,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
strict_lexi,28,"[0.2, 0.7, 0.1]",stage2_ext_011_obj_1,-174.14610290527344,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
risk_adjusted_utility,28,"[0.2, 0.7, 0.1]",stage2_ext_011_obj_1,-174.14610290527344,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
utility_argmax,29,"[0.2, 0.8, 0.0]",stage1_pref_000_ckpt_191,-157.7103271484375,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
strict_lexi,29,"[0.2, 0.8, 0.0]",stage2_ext_011_obj_1,-183.36026000976562,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
risk_adjusted_utility,29,"[0.2, 0.8, 0.0]",stage2_ext_011_obj_1,-183.36026000976562,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
utility_argmax,30,"[0.3, 0.0, 0.7]",stage1_pref_000_ckpt_191,-137.3016357421875,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
strict_lexi,30,"[0.3, 0.0, 0.7]",stage2_ext_011_obj_1,-152.4998016357422,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
risk_adjusted_utility,30,"[0.3, 0.0, 0.7]",stage2_ext_011_obj_1,-152.4998016357422,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
utility_argmax,31,"[0.3, 0.1, 0.6]",stage1_pref_000_ckpt_191,-144.28382873535156,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
strict_lexi,31,"[0.3, 0.1, 0.6]",stage2_ext_011_obj_1,-161.7139434814453,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
risk_adjusted_utility,31,"[0.3, 0.1, 0.6]",stage2_ext_011_obj_1,-161.7139434814453,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
utility_argmax,32,"[0.3, 0.2, 0.5]",stage1_pref_000_ckpt_191,-151.26602172851562,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
strict_lexi,32,"[0.3, 0.2, 0.5]",stage2_ext_011_obj_1,-170.9281005859375,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
