selector,preference_index,preference,selected_policy_id,selected_utility,selected_passed_strict,selected_near_strict,selected_strict_margin,selected_business_return,selected_cost_return,selected_mean_violation,selected_final_critical_compromised_hosts,selected_high_disruption_action_rate
utility_argmax,20,"[0.1, 0.9, 0.0]",stage1_pref_000_ckpt_015,-21.017250061035156,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,20,"[0.1, 0.9, 0.0]",stage1_pref_000_ckpt_008,-26.05562400817871,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,20,"[0.1, 0.9, 0.0]",stage1_pref_000_ckpt_015,-21.017250061035156,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,21,"[0.2, 0.0, 0.8]",stage1_pref_000_ckpt_015,-21.011001586914062,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,21,"[0.2, 0.0, 0.8]",stage1_pref_000_ckpt_008,-25.00200080871582,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,21,"[0.2, 0.0, 0.8]",stage1_pref_000_ckpt_015,-21.011001586914062,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,22,"[0.2, 0.1, 0.7]",stage1_pref_000_ckpt_015,-21.94175148010254,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,22,"[0.2, 0.1, 0.7]",stage1_pref_000_ckpt_008,-26.27112579345703,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,22,"[0.2, 0.1, 0.7]",stage1_pref_000_ckpt_015,-21.94175148010254,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,23,"[0.2, 0.2, 0.6]",stage1_pref_000_ckpt_015,-22.872501373291016,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
