policy_id,best_level_reached,primary_blocker,secondary_blocker,business_return,cost_return,mean_violation,final_critical_compromised_hosts,high_disruption_action_rate,margin_L0,margin_L1,margin_L2,margin_L3,margin_STRICT
stage2_ext_000_obj_0,,high_disruption,,-18.619998931884766,-4.420000076293945,0.0,0.7,0.975,-0.475,-0.475,-0.475,-0.475,-0.475
