method_name,seed,policy_id,candidate_label,episode_id,env_idx,env_seed,step_count,security_return,business_return,cost_return,critical_host_safety_return,business_violation_flag,cost_violation_flag,env_run_feasible_flag,enterprise_foothold_step,first_critical_hit_step,ever_critical_breach,final_critical_breach,critical_dwell_steps,op_server0_impact_count,max_compromised_host_count,blue_first_relevant_response_step,response_delay_after_enterprise,response_delay_after_critical,shield_active_step_count,shield_active_step_rate,shield_fallback_step_count,shield_fallback_step_rate,mean_shield_blocked_probability_mass,no_post_critical_response,risk_tier
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_016_obj_2,audit_selected,episode_000,0,11,100,-243.09999758005142,-58.19749994575977,-24.040000289678574,-0.958475261926651,False,True,False,5,12,True,False,2,0,4,6,1,1,67,0.67,0,0.0,0.6494182687997818,False,Tier 2 Transient Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_016_obj_2,audit_selected,episode_000,1,1011,100,-260.349996984005,-61.92999982088804,-25.340000316500664,-1.7535841464996338,False,True,False,5,16,True,False,4,0,4,6,1,1,66,0.66,0,0.0,0.6403680676221848,False,Tier 2 Transient Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_016_obj_2,audit_selected,episode_000,2,2011,100,-583.1499924063683,-143.23250127583742,-32.250000461936,-13.370287120342255,True,True,False,5,30,True,False,33,0,4,6,1,1,94,0.94,0,0.0,0.9206835782527923,False,Tier 2 Transient Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_016_obj_2,audit_selected,episode_000,3,3011,100,-236.24999755620956,-52.98249979317188,-26.690000355243683,0.0,False,True,False,5,,False,False,0,0,4,6,1,,66,0.66,0,0.0,0.6391016972064972,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_016_obj_2,audit_selected,episode_000,4,4011,100,-234.99999803304672,-54.58249983936548,-24.780000299215317,-0.3723069429397583,False,True,False,5,88,True,False,1,0,4,6,1,1,67,0.67,0,0.0,0.6491016441583634,False,Tier 2 Transient Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_016_obj_2,audit_selected,episode_000,5,5011,100,-218.19999808073044,-51.152499973773956,-24.7700002938509,-0.46735644340515137,False,True,False,5,24,True,False,1,0,4,6,1,1,60,0.6,0,0.0,0.5813181549310684,False,Tier 2 Transient Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_016_obj_2,audit_selected,episode_000,6,6011,100,-234.69999796152115,-52.175000086426735,-25.40000031888485,0.0,False,True,False,5,,False,False,0,0,4,6,1,,67,0.67,0,0.0,0.6487850338220597,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_016_obj_2,audit_selected,episode_000,7,7011,100,-361.1499883532524,-75.94499974697828,-29.250000417232513,-0.8574851751327515,False,True,False,5,34,True,False,2,0,4,8,3,1,88,0.88,0,0.0,0.8527687102556228,False,Tier 2 Transient Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_016_obj_2,audit_selected,episode_001,0,12,100,-220.14999741315842,-48.105000019073486,-24.89000029861927,0.0,False,True,False,5,,False,False,0,0,4,6,1,,60,0.6,0,0.0,0.5810015481710434,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_016_obj_2,audit_selected,episode_001,1,1012,100,-293.399993956089,-65.23249996453524,-26.440000355243683,-0.9495643377304077,False,True,False,5,16,True,False,2,0,4,6,1,1,75,0.75,0,0.0,0.7268851464986801,False,Tier 2 Transient Critical Breach
