method_name,seed,policy_id,candidate_label,episode_id,env_idx,env_seed,security_return,business_return,cost_return,business_violation_flag,cost_violation_flag,env_run_feasible_flag,enterprise_foothold_step,first_critical_hit_step,ever_critical_breach,final_critical_breach,critical_dwell_steps,op_server0_impact_count,max_compromised_host_count,blue_first_relevant_response_step,response_delay_after_enterprise,response_delay_after_critical,no_post_critical_response,risk_tier
ours_stage2_fair,11,stage2_ext_016_obj_0,objective_selected,episode_001,2,2012,-418.04999935626984,-117.23499977588654,-22.940000269562006,False,True,False,5,16,True,True,54,47,5,11,6,3,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,11,stage2_ext_016_obj_0,objective_selected,episode_001,3,3012,-409.34999933838844,-113.57000013440847,-22.410000260919333,False,True,False,5,12,True,True,70,66,5,6,1,3,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,11,stage2_ext_016_obj_0,objective_selected,episode_001,4,4012,-471.84999781847,-134.62250010296702,-23.490000281482935,True,True,False,5,12,True,True,78,73,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,11,stage2_ext_016_obj_0,objective_selected,episode_001,5,5012,-420.34999614953995,-99.38249940425158,-23.22000028938055,False,True,False,5,62,True,True,30,26,4,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,11,stage2_ext_016_obj_0,objective_selected,episode_001,6,6012,-464.2999983429909,-126.4600006826222,-24.400000281631947,True,True,False,5,12,True,True,74,67,4,9,4,4,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,11,stage2_ext_016_obj_0,objective_selected,episode_001,7,7012,-555.1500011086464,-140.9499997124076,-21.59000026062131,True,False,False,5,12,True,True,80,76,5,6,1,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,11,stage2_ext_016_obj_0,objective_selected,episode_002,0,13,-436.1499947607517,-106.3474994301796,-22.440000291913748,False,True,False,5,42,True,True,38,35,4,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,11,stage2_ext_016_obj_0,objective_selected,episode_002,1,1013,-569.4999988675117,-121.79500032961369,-21.900000251829624,False,False,True,5,18,True,True,74,70,5,7,2,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,11,stage2_ext_016_obj_0,objective_selected,episode_002,2,2013,-658.1499907076359,-126.71749959886074,-22.93000028282404,True,True,False,5,12,True,True,70,65,4,8,3,3,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,11,stage2_ext_016_obj_0,objective_selected,episode_002,3,3013,-606.7000001072884,-118.43500039353967,-22.160000275820494,False,True,False,5,12,True,True,82,79,5,11,6,3,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,11,stage2_ext_016_obj_0,objective_selected,episode_002,4,4013,-429.0999998450279,-124.0649996958673,-22.47000027447939,False,True,False,5,16,True,True,65,59,4,6,1,3,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,11,stage2_ext_016_obj_0,objective_selected,episode_002,5,5013,-483.1999987959862,-132.2799996882677,-20.59000024944544,True,False,False,5,18,True,True,76,73,5,8,3,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,11,stage2_ext_016_obj_0,objective_selected,episode_002,6,6013,-628.1000022292137,-134.6050004400313,-22.39000028371811,True,True,False,5,12,True,True,75,66,5,13,8,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,11,stage2_ext_016_obj_0,objective_selected,episode_002,7,7013,-591.3500017225742,-141.07500002160668,-21.010000243782997,True,False,False,5,12,True,True,85,81,5,6,1,3,False,Tier 3 Persistent Critical Breach
