method_name,seed,policy_id,candidate_label,episode_id,env_idx,env_seed,security_return,business_return,cost_return,business_violation_flag,cost_violation_flag,env_run_feasible_flag,enterprise_foothold_step,first_critical_hit_step,ever_critical_breach,final_critical_breach,critical_dwell_steps,op_server0_impact_count,max_compromised_host_count,blue_first_relevant_response_step,response_delay_after_enterprise,response_delay_after_critical,no_post_critical_response,risk_tier
ours_stage2_fair,11,stage2_ext_002_obj_0,semantic_balanced,episode_000,0,11,-460.69999757409096,-123.44500060379505,-28.990000396966934,False,True,False,5,12,True,True,65,57,5,7,2,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,11,stage2_ext_002_obj_0,semantic_balanced,episode_000,1,1011,-340.39999997615814,-102.05750042200089,-29.68000042438507,False,True,False,5,16,True,False,56,53,4,7,2,1,False,Tier 2 Transient Critical Breach
ours_stage2_fair,11,stage2_ext_002_obj_0,semantic_balanced,episode_000,2,2011,-317.3499990105629,-87.26750045269728,-29.880000427365303,False,True,False,5,29,True,False,38,35,5,6,1,1,False,Tier 2 Transient Critical Breach
ours_stage2_fair,11,stage2_ext_002_obj_0,semantic_balanced,episode_000,3,3011,-475.89999690651894,-128.19250021502376,-27.84000039100647,True,True,False,5,14,True,True,57,48,5,7,2,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,11,stage2_ext_002_obj_0,semantic_balanced,episode_000,4,4011,-654.5499981641769,-119.66500067710876,-27.3700003772974,False,True,False,5,12,True,False,67,62,4,7,2,1,False,Tier 2 Transient Critical Breach
ours_stage2_fair,11,stage2_ext_002_obj_0,semantic_balanced,episode_000,5,5011,-356.0999987125397,-101.79999996721745,-28.280000373721123,False,True,False,5,18,True,False,48,42,4,6,1,2,False,Tier 2 Transient Critical Breach
ours_stage2_fair,11,stage2_ext_002_obj_0,semantic_balanced,episode_000,6,6011,-371.39999943971634,-106.79250037297606,-28.060000389814377,False,True,False,5,16,True,True,62,58,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,11,stage2_ext_002_obj_0,semantic_balanced,episode_000,7,7011,-405.699999243021,-116.20750071853399,-28.18000039458275,False,True,False,5,14,True,False,64,58,5,6,1,1,False,Tier 2 Transient Critical Breach
ours_stage2_fair,11,stage2_ext_002_obj_0,semantic_balanced,episode_001,0,12,-397.9499980509281,-102.7399999126792,-29.060000389814377,False,True,False,5,12,True,False,44,37,5,7,2,1,False,Tier 2 Transient Critical Breach
ours_stage2_fair,11,stage2_ext_002_obj_0,semantic_balanced,episode_001,1,1012,-606.5999985337257,-119.83250111341476,-27.640000388026237,False,True,False,5,12,True,True,62,55,4,9,4,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,11,stage2_ext_002_obj_0,semantic_balanced,episode_001,2,2012,-520.5000022351742,-90.1800000667572,-26.87000036239624,False,True,False,5,12,True,False,44,39,4,12,7,1,False,Tier 2 Transient Critical Breach
