method_name,seed,policy_id,candidate_label,episode_id,env_idx,env_seed,security_return,business_return,cost_return,critical_host_safety_return,business_violation_flag,cost_violation_flag,env_run_feasible_flag,enterprise_foothold_step,first_critical_hit_step,ever_critical_breach,final_critical_breach,critical_dwell_steps,op_server0_impact_count,max_compromised_host_count,blue_first_relevant_response_step,response_delay_after_enterprise,response_delay_after_critical,no_post_critical_response,risk_tier
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_016,5,5035,-593.5499972701073,-150.68749879300594,-23.050000309944153,,True,True,False,5,12,True,True,86,83,5,7,2,4,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_016,6,6035,-668.8999841213226,-83.60749992728233,-21.76000028848648,,False,False,True,21,65,True,True,35,33,5,22,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_016,7,7035,-502.1500057578087,-147.69249887019396,-22.070000290870667,,True,True,False,5,16,True,True,84,82,5,7,2,3,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_017,0,36,-296.89998906850815,-55.530000418424606,-21.250000283122063,,False,False,True,5,,False,False,0,0,4,6,1,,False,Tier 1 Near-Miss
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_017,1,1036,-469.6000059247017,-141.1024988219142,-23.48000031709671,,True,True,False,5,12,True,True,82,79,4,7,2,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_017,2,2036,-989.7499923110008,-110.28499947860837,-21.46000026166439,,False,False,True,5,37,True,True,63,61,4,6,1,3,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_017,3,3036,-729.6499952673912,-83.76000026986003,-21.700000286102295,,False,False,True,5,62,True,True,38,36,5,9,4,3,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_017,4,4036,-869.2500113844872,-148.25999888777733,-23.170000314712524,,True,True,False,5,12,True,True,86,83,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_017,5,5036,-880.5000061392784,-158.29999924078584,-21.790000274777412,,True,False,False,5,12,True,True,82,79,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_017,6,6036,-732.6999863982201,-128.29749950021505,-21.84000028669834,,True,False,False,5,12,True,True,86,83,4,7,2,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_017,7,7036,-1178.9499869942665,-125.45500018447638,-22.190000295639038,,True,True,False,5,18,True,True,82,80,4,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_018,0,37,-1008.2500032782555,-111.08250007778406,-22.360000297427177,,False,True,False,5,42,True,True,58,56,5,6,1,3,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_018,1,1037,-851.3999920189381,-97.10500011593103,-22.56000031530857,,False,True,False,5,48,True,True,52,50,4,8,3,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_018,2,2037,-1221.4499694406986,-136.20999877154827,-21.89000029861927,,True,False,False,5,22,True,True,78,76,4,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_018,3,3037,-384.7999958097935,-103.02999994158745,-21.18000029027462,,False,False,True,5,51,True,True,49,47,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_018,4,4037,-762.8499953150749,-92.22750013321638,-23.090000316500664,,False,True,False,5,56,True,True,44,42,4,7,2,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_018,5,5037,-287.6499952673912,-73.85249996930361,-22.330000281333923,,False,True,False,13,63,True,True,37,35,4,14,1,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_018,6,6037,-850.6500024199486,-144.98999959602952,-22.250000298023224,,True,True,False,5,20,True,True,70,65,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_018,7,7037,-306.3499934077263,-70.35250047594309,-23.15000030398369,,False,True,False,17,72,True,True,28,26,5,18,1,7,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_019,0,38,-856.7500066161156,-129.49749942868948,-22.64000031352043,,True,True,False,5,22,True,True,55,52,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_019,1,1038,-634.6500055193901,-143.39999967068434,-21.97000028192997,,True,False,False,5,12,True,True,78,73,5,6,1,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_019,2,2038,-430.6499925851822,-104.86749973893166,-22.4400003105402,,False,True,False,5,65,True,True,35,33,4,7,2,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_019,3,3038,-298.5499954819679,-62.76250011473894,-23.0200002938509,,False,True,False,5,91,True,False,2,1,4,6,1,1,False,Tier 2 Transient Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_019,4,4038,-768.8500050604343,-151.2199995815754,-23.11000031232834,,True,True,False,5,12,True,True,86,83,5,6,1,3,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_019,5,5038,-446.1999906897545,-101.39749956130981,-22.71000027656555,,False,True,False,5,61,True,True,39,37,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_019,6,6038,-863.4000028967857,-159.87999901920557,-21.76000028848648,,True,False,False,5,17,True,True,77,74,5,13,8,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,19,stage2_ext_001_obj_0,objective_selected,episode_019,7,7038,-1357.3500007987022,-135.40249994024634,-23.030000314116478,,True,True,False,5,12,True,True,88,86,5,7,2,1,False,Tier 3 Persistent Critical Breach
