method_name,seed,policy_id,candidate_label,episode_id,env_idx,env_seed,security_return,business_return,cost_return,business_violation_flag,cost_violation_flag,env_run_feasible_flag,enterprise_foothold_step,first_critical_hit_step,ever_critical_breach,final_critical_breach,critical_dwell_steps,op_server0_impact_count,max_compromised_host_count,blue_first_relevant_response_step,response_delay_after_enterprise,response_delay_after_critical,no_post_critical_response,risk_tier
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_001,6,6020,-1446.4500297904015,-164.20249918475747,-14.940000087022781,True,False,False,5,16,True,True,84,82,5,9,4,2,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_001,7,7020,-414.7999823987484,-78.31000033393502,-15.560000121593475,False,False,True,6,,False,False,0,0,4,7,1,,False,Tier 1 Near-Miss
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_002,0,21,-1377.049978673458,-150.06499951332808,-14.230000048875809,True,False,False,5,12,True,True,88,86,5,8,3,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_002,1,1021,-693.3999995589256,-96.54499991610646,-15.400000095367432,False,False,True,5,73,True,True,27,25,5,6,1,2,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_002,2,2021,-1496.0500320792198,-168.21499963104725,-14.870000079274178,True,False,False,5,12,True,True,88,86,5,8,3,4,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_002,3,3021,-364.3499850332737,-64.78500015288591,-14.470000058412552,False,False,True,5,,False,False,0,0,4,6,1,,False,Tier 1 Near-Miss
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_002,4,4021,-1244.4000048041344,-127.99249936640263,-16.270000129938126,True,False,False,5,22,True,True,78,76,5,6,1,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_002,5,5021,-1496.0500320792198,-168.53249947726727,-15.66000011563301,True,False,False,5,12,True,True,88,86,5,7,2,5,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_002,6,6021,-1064.8499779105186,-129.217499461025,-15.70000010728836,True,False,False,5,40,True,True,60,58,5,6,1,2,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_002,7,7021,-1286.5000194907188,-136.92249896004796,-16.3700001090765,True,False,False,5,20,True,True,80,78,5,6,1,9,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_003,0,22,-672.7499994635582,-94.12499989941716,-15.330000102519989,False,False,True,5,74,True,True,26,24,5,7,2,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_003,1,1022,-400.3499831557274,-75.77500011771917,-16.650000140070915,False,False,True,5,,False,False,0,0,4,6,1,,False,Tier 1 Near-Miss
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_003,2,2022,-1368.4500288367271,-155.1024992093444,-15.680000126361847,True,False,False,13,20,True,True,80,78,5,15,2,2,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_003,3,3022,-1354.5500273108482,-154.33749910071492,-16.00000013411045,True,False,False,5,22,True,True,78,76,5,7,2,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_003,4,4022,-1211.0500225424767,-139.28999978676438,-14.890000090003014,True,False,False,5,32,True,True,68,66,5,8,3,8,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_003,5,5022,-354.0999855399132,-64.02500040456653,-16.430000141263008,False,False,True,5,,False,False,0,0,4,7,2,,False,Tier 1 Near-Miss
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_003,6,6022,-612.1999967694283,-89.27250014618039,-15.8700001090765,False,False,True,5,79,True,True,21,19,5,6,1,6,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_003,7,7022,-1496.0500320792198,-169.4099995866418,-15.460000112652779,True,False,False,5,12,True,True,88,86,5,10,5,6,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_004,0,23,-1248.050020635128,-147.99749952554703,-14.390000060200691,True,False,False,5,32,True,True,68,66,5,6,1,8,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_004,1,1023,-1347.2500252127647,-157.39749915152788,-16.240000128746033,True,False,False,5,24,True,True,76,74,5,6,1,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_004,2,2023,-1292.1000217795372,-152.73749931529164,-16.05000013113022,True,False,False,5,28,True,True,72,70,5,6,1,6,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_004,3,3023,-371.1999883055687,-64.73250037059188,-15.010000094771385,False,False,True,5,96,True,True,4,2,5,8,3,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_004,4,4023,-392.09998363256454,-73.42750030010939,-15.430000096559525,False,False,True,5,,False,False,0,0,4,6,1,,False,Tier 1 Near-Miss
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_004,5,5023,-392.6499847769737,-72.63250022009015,-15.560000121593475,False,False,True,5,98,True,True,2,0,5,7,2,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_004,6,6023,-348.8499855399132,-65.80250009521842,-15.24000008404255,False,False,True,25,,False,False,0,0,4,30,5,,False,Tier 1 Near-Miss
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_004,7,7023,-1020.8000063300133,-120.98999976366758,-13.990000039339066,False,False,True,5,46,True,True,54,52,5,9,4,3,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_005,0,24,-506.449989259243,-120.8574997074902,-15.760000109672546,False,False,True,5,51,True,True,49,47,5,8,3,2,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_005,1,1024,-1137.4500154852867,-139.85999926179647,-16.390000134706497,True,False,False,5,41,True,True,59,57,5,6,1,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_005,2,2024,-1363.4499725699425,-149.26249914988875,-15.260000094771385,True,False,False,5,12,True,True,88,86,5,11,6,4,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_005,3,3024,-1142.6000165343285,-138.02749910578132,-16.09000012278557,True,False,False,5,40,True,True,60,58,5,6,1,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_005,4,4024,-1497.0500320792198,-168.59749934077263,-15.840000107884407,True,False,False,5,12,True,True,88,86,5,9,4,2,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_005,5,5024,-573.2999910712242,-147.0199990272522,-15.380000099539757,True,False,False,5,27,True,True,73,71,5,11,6,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_005,6,6024,-1149.8500160574913,-140.0149994045496,-15.210000097751617,True,False,False,5,40,True,True,60,58,5,6,1,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_005,7,7024,-1425.800029695034,-162.2524992376566,-15.79000011086464,True,False,False,5,17,True,True,83,81,5,10,5,2,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_006,0,25,-1496.0500320792198,-170.3149996958673,-15.54000011086464,True,False,False,5,12,True,True,88,86,5,7,2,2,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_006,1,1025,-592.2999915480614,-93.62999996170402,-16.440000131726265,False,False,True,5,84,True,True,16,14,5,11,6,6,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_006,2,2025,-1353.5500273108482,-154.22249886393547,-16.38000014424324,True,False,False,5,22,True,True,78,76,5,6,1,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_006,3,3025,-1024.8500103354454,-130.39499955624342,-14.720000088214874,True,False,False,5,50,True,True,50,48,5,8,3,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_006,4,4025,-1183.1000203490257,-139.07749919965863,-16.240000128746033,True,False,False,5,35,True,True,65,63,5,6,1,3,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_006,5,5025,-1496.0500320792198,-167.2424988374114,-14.940000087022781,True,False,False,5,12,True,True,88,86,5,10,5,4,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_006,6,6025,-926.8500093817711,-116.45749930292368,-15.930000126361847,False,False,True,5,55,True,True,45,43,5,7,2,4,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_006,7,7025,-1496.0500320792198,-169.4949991889298,-16.070000126957893,True,False,False,5,12,True,True,88,86,5,7,2,4,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_007,0,26,-1297.6500229239464,-152.5249994955957,-15.470000103116035,True,False,False,5,28,True,True,72,70,5,6,1,2,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_007,1,1026,-236.89999145269394,-36.06000041589141,-15.010000094771385,False,False,True,13,,False,False,0,0,3,15,2,,False,Tier 1 Near-Miss
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_007,2,2026,-373.59998458623886,-68.84000030532479,-15.6200001090765,False,False,True,5,,False,False,0,0,4,8,3,,False,Tier 1 Near-Miss
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_007,3,3026,-1068.550017774105,-125.24749939888716,-15.780000120401382,True,False,False,5,42,True,True,58,56,5,6,1,6,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_007,4,4026,-1370.2500061392784,-138.73249933123589,-16.440000131726265,True,False,False,5,12,True,True,88,86,5,8,3,2,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_007,5,5026,-1347.2500252127647,-156.87499933317304,-14.82000008225441,True,False,False,5,24,True,True,76,74,5,11,6,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_007,6,6026,-1496.0500320792198,-168.72999938577414,-14.82000008225441,True,False,False,5,12,True,True,88,86,5,9,4,2,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_007,7,7026,-394.5500014424324,-106.12499940767884,-17.120000153779984,False,False,True,5,46,True,True,54,52,4,8,3,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_008,0,27,-382.8499841094017,-71.46000007167459,-16.100000128149986,False,False,True,5,,False,False,0,0,4,10,5,,False,Tier 1 Near-Miss
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_008,1,1027,-1060.1000146269798,-129.00249971076846,-15.840000107884407,True,False,False,5,45,True,True,55,53,5,7,2,5,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_008,2,2027,-1347.2500252127647,-156.40749960765243,-15.330000087618828,True,False,False,5,24,True,True,76,74,5,7,2,3,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_008,3,3027,-1298.6500229239464,-152.70999930799007,-15.690000116825104,True,False,False,5,28,True,True,72,70,5,9,4,3,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_008,4,4027,-1375.2000274062157,-157.35499973595142,-15.260000079870224,True,False,False,5,21,True,True,79,77,5,7,2,2,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_008,5,5027,-372.59998458623886,-68.49250004068017,-15.700000122189522,False,False,True,5,,False,False,0,0,4,7,2,,False,Tier 1 Near-Miss
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_008,6,6027,-385.99998420476913,-72.51500021666288,-15.520000115036964,False,False,True,5,,False,False,0,0,4,10,5,,False,Tier 1 Near-Miss
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_008,7,7027,-1347.2500252127647,-155.8024992235005,-14.750000074505806,True,False,False,5,24,True,True,76,74,5,6,1,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_009,0,28,-966.2000121474266,-117.86749977990985,-14.340000063180923,False,False,True,5,51,True,True,49,47,5,6,1,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_009,1,1028,-409.5999826788902,-78.77500001341105,-15.520000100135803,False,False,True,5,,False,False,0,0,4,6,1,,False,Tier 1 Near-Miss
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_009,2,2028,-1446.4500297904015,-164.19499952346087,-13.760000050067902,True,False,False,5,16,True,True,84,82,5,6,1,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_009,3,3028,-418.14998239278793,-78.60250034928322,-15.800000101327896,False,False,True,5,,False,False,0,0,4,6,1,,False,Tier 1 Near-Miss
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_009,4,4028,-1127.2000159621239,-136.97749933227897,-15.900000125169754,True,False,False,5,41,True,True,59,57,5,8,3,2,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_009,5,5028,-345.84998601675034,-62.20250025764108,-16.030000120401382,False,False,True,5,,False,False,0,0,4,6,1,,False,Tier 1 Near-Miss
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_009,6,6028,-344.1499860882759,-62.46000026538968,-16.490000143647194,False,False,True,5,,False,False,0,0,4,7,2,,False,Tier 1 Near-Miss
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_009,7,7028,-1424.800029695034,-161.36249911040068,-15.900000125169754,True,False,False,5,17,True,True,83,81,5,7,2,3,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_010,0,29,-1297.6500229239464,-152.90999920666218,-15.900000125169754,True,False,False,5,28,True,True,72,70,5,19,14,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_010,1,1029,-816.0000008940697,-160.85499914363027,-15.79000011086464,True,False,False,5,17,True,True,81,78,5,9,4,2,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_010,2,2029,-754.200007379055,-100.23749974370003,-15.24000008404255,False,False,True,5,66,True,True,34,32,5,10,5,5,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_010,3,3029,-1353.5500273108482,-153.55249890685081,-15.050000101327896,True,False,False,5,22,True,True,78,76,5,8,3,2,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_010,4,4029,-1424.800029695034,-160.86749904975295,-15.350000098347664,True,False,False,5,17,True,True,83,81,5,7,2,2,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_010,5,5029,-421.84998220205307,-80.36750028282404,-16.79000014066696,False,False,True,5,,False,False,0,0,4,10,5,,False,Tier 1 Near-Miss
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_010,6,6029,-1049.850015103817,-125.6324998550117,-14.920000076293945,True,False,False,5,45,True,True,55,53,5,10,5,7,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_010,7,7029,-1392.050005376339,-156.80499942228198,-15.550000101327896,True,False,False,5,16,True,True,84,82,5,7,2,6,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_011,0,30,-873.100006043911,-114.04500012472272,-14.050000056624413,False,False,True,5,60,True,True,40,38,5,7,2,4,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_011,1,1030,-1212.0500225424767,-140.1724994778633,-15.280000105500221,True,False,False,5,32,True,True,68,66,5,10,5,5,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_011,2,2030,-344.84998601675034,-60.65000035613775,-15.54000011086464,False,False,True,5,,False,False,0,0,4,6,1,,False,Tier 1 Near-Miss
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_011,3,3030,-1148.8500160574913,-141.21999945119023,-15.590000107884407,True,False,False,5,40,True,True,60,58,5,13,8,7,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_011,4,4030,-1396.850027501583,-160.884999666363,-14.750000074505806,True,False,False,5,20,True,True,80,78,5,8,3,2,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_011,5,5030,-616.6499914526939,-97.98749977350235,-14.970000088214874,False,False,True,5,83,True,True,17,15,5,10,5,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_011,6,6030,-1175.9000057578087,-132.43999970704317,-15.670000106096268,True,False,False,5,32,True,True,68,66,5,6,1,3,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_011,7,7030,-1397.850027501583,-161.4449993595481,-16.440000131726265,True,False,False,5,20,True,True,80,78,5,9,4,2,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_012,0,31,-1496.0500320792198,-168.7949993684888,-14.890000090003014,True,False,False,5,12,True,True,88,86,5,6,1,2,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_012,1,1031,-280.09998935461044,-44.82250036299229,-15.590000107884407,False,False,True,5,,False,False,0,0,4,6,1,,False,Tier 1 Near-Miss
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_012,2,2031,-372.59998458623886,-66.96000017598271,-13.670000031590462,False,False,True,5,,False,False,0,0,4,6,1,,False,Tier 1 Near-Miss
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_012,3,3031,-1496.0500320792198,-168.552499294281,-15.090000078082085,True,False,False,5,12,True,True,88,86,5,6,1,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_012,4,4031,-1029.2000150084496,-124.61249954253435,-15.860000118613243,False,False,True,5,46,True,True,54,52,5,16,11,3,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_012,5,5031,-1100.250013768673,-137.68999941647053,-15.520000115036964,True,False,False,5,44,True,True,56,54,5,6,1,5,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_012,6,6031,-1153.7000107169151,-127.20499918609858,-16.17000013589859,True,False,False,5,32,True,True,68,66,5,6,1,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_012,7,7031,-1496.0500320792198,-167.0749991312623,-14.750000074505806,True,False,False,5,12,True,True,88,86,5,7,2,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_013,0,32,-387.69998401403427,-72.5400003567338,-15.24000008404255,False,False,True,5,,False,False,0,0,4,6,1,,False,Tier 1 Near-Miss
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_013,1,1032,-419.84998220205307,-78.65250034630299,-15.340000078082085,False,False,True,5,,False,False,0,0,4,9,4,,False,Tier 1 Near-Miss
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_013,2,2032,-374.59998458623886,-69.14500024914742,-15.920000106096268,False,False,True,5,,False,False,0,0,4,7,2,,False,Tier 1 Near-Miss
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_013,3,3032,-573.2999910712242,-147.9924993030727,-15.310000091791153,True,False,False,5,27,True,True,73,71,5,6,1,2,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_013,4,4032,-999.8499884009361,-122.12749980762601,-16.390000134706497,False,False,True,5,46,True,True,54,52,5,8,3,5,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_013,5,5032,-494.7999867796898,-84.89750028029084,-14.440000057220459,False,False,True,5,92,True,True,8,6,5,6,1,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_013,6,6032,-645.9999995827675,-88.58499994128942,-16.470000132918358,False,False,True,5,75,True,True,25,23,5,6,1,1,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_013,7,7032,-1424.800029695034,-162.4124994724989,-16.310000136494637,True,False,False,5,17,True,True,83,81,5,6,1,3,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_014,0,33,-653.8499931693077,-99.55749993026257,-14.780000075697899,False,False,True,5,80,True,True,20,18,5,10,5,10,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_014,1,1033,-1213.8499845862389,-137.25249934569,-15.760000124573708,True,False,False,5,26,True,True,74,72,5,8,3,2,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_014,2,2033,-1198.4500183463097,-144.8699997663498,-15.350000098347664,True,False,False,5,36,True,True,64,62,5,6,1,5,False,Tier 3 Persistent Critical Breach
no_constraint_stage2_fair,19,stage2_ext_023_obj_2,closest_candidate,episode_014,3,3033,-1352.6500148177147,-144.08999932929873,-16.51000013947487,True,False,False,5,17,True,True,83,81,5,10,5,4,False,Tier 3 Persistent Critical Breach
