method_name,seed,policy_id,candidate_label,episode_id,env_idx,env_seed,step_count,security_return,business_return,cost_return,critical_host_safety_return,business_violation_flag,cost_violation_flag,env_run_feasible_flag,enterprise_foothold_step,first_critical_hit_step,ever_critical_breach,final_critical_breach,critical_dwell_steps,op_server0_impact_count,max_compromised_host_count,blue_first_relevant_response_step,response_delay_after_enterprise,response_delay_after_critical,shield_active_step_count,shield_active_step_rate,shield_fallback_step_count,shield_fallback_step_rate,mean_shield_blocked_probability_mass,no_post_critical_response,risk_tier
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_018_obj_3,audit_shortlist,episode_000,0,11,100,-1106.100013434887,-108.97999864444137,-21.440000280737877,-0.9102970259264112,False,False,True,5,20,True,True,80,78,4,6,1,1,94,0.94,0,0.0,0.4821328419446945,False,Tier 3 Persistent Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_018_obj_3,audit_shortlist,episode_000,1,1011,100,-1238.6499882340431,-137.49750065803528,-22.400000274181366,-0.7192376181483269,True,True,False,9,16,True,False,81,80,5,10,1,1,88,0.88,0,0.0,0.46682409644126893,False,Tier 2 Transient Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_018_obj_3,audit_shortlist,episode_000,2,2011,100,-1321.299972832203,-146.45750089362264,-21.18000027537346,-0.9461782285943627,True,False,False,5,12,True,True,88,86,4,6,1,1,93,0.93,0,0.0,0.49641689777374265,False,Tier 3 Persistent Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_018_obj_3,audit_shortlist,episode_000,3,3011,100,-604.3999909758568,-103.52250042185187,-20.900000244379044,-0.623247523792088,False,False,True,5,84,True,True,16,14,5,8,3,1,94,0.94,0,0.0,0.3415715512633324,False,Tier 3 Persistent Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_018_obj_3,audit_shortlist,episode_000,4,4011,100,-1292.5500034689903,-135.58750001341105,-21.370000258088112,-0.9461782285943627,True,False,False,5,12,True,True,88,86,5,7,2,1,94,0.94,0,0.0,0.4997024667263031,False,Tier 3 Persistent Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_018_obj_3,audit_shortlist,episode_000,5,5011,100,-1278.149973332882,-148.3075011894107,-20.800000235438347,-0.9102970259264112,True,False,False,5,20,True,True,80,78,5,7,2,1,94,0.94,0,0.0,0.4821297124028206,False,Tier 3 Persistent Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_018_obj_3,audit_shortlist,episode_000,6,6011,100,-418.14998239278793,-85.4675002284348,-21.080000281333923,0.0,False,False,True,5,,False,False,0,0,4,6,1,,94,0.94,0,0.0,0.30862809270620345,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_018_obj_3,audit_shortlist,episode_000,7,7011,100,-1076.8500012755394,-129.59749980270863,-20.600000262260437,-0.8205940639600158,True,False,False,5,40,True,True,60,58,5,6,1,1,94,0.94,0,0.0,0.4382056939601898,False,Tier 3 Persistent Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_018_obj_3,audit_shortlist,episode_001,0,12,100,-807.5499824881554,-108.70500100776553,-21.560000270605087,-0.748831688426435,False,False,True,5,56,True,True,44,42,4,6,1,1,94,0.94,0,0.0,0.4030659967660904,False,Tier 3 Persistent Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_018_obj_3,audit_shortlist,episode_001,1,1012,100,-1313.1000170111656,-136.84499935805798,-21.410000264644623,-0.9461782285943627,True,False,False,5,12,True,True,88,86,5,7,2,1,94,0.94,0,0.0,0.49970401495695116,False,Tier 3 Persistent Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_018_obj_3,audit_shortlist,episode_001,2,2012,100,-1106.249975591898,-137.86750071123242,-21.21000026166439,-0.8385346503928304,True,False,False,5,36,True,True,64,62,5,7,2,1,94,0.94,0,0.0,0.44699033796787263,False,Tier 3 Persistent Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_018_obj_3,audit_shortlist,episode_001,3,3012,100,-1350.649982869625,-148.43250067532063,-22.070000275969505,-0.9461782285943627,True,True,False,5,12,True,True,88,86,5,6,1,1,94,0.94,0,0.0,0.49970072716474534,False,Tier 3 Persistent Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_018_obj_3,audit_shortlist,episode_001,4,4012,100,-596.3499817252159,-97.91250045970082,-21.860000282526016,-0.6411881102249026,False,False,True,5,80,True,True,20,18,4,6,1,1,94,0.94,0,0.0,0.35035647183656693,False,Tier 3 Persistent Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_018_obj_3,audit_shortlist,episode_001,5,5012,100,-416.5999826788902,-85.96500023454428,-21.140000268816948,0.0,False,False,True,5,,False,False,0,0,4,6,1,,94,0.94,0,0.0,0.3086282369494438,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_018_obj_3,audit_shortlist,episode_001,6,6012,100,-1414.4000133872032,-152.9550001733005,-22.580000281333923,-0.9461782285943627,True,True,False,5,12,True,True,88,86,5,7,2,1,94,0.94,0,0.0,0.4996999728679657,False,Tier 3 Persistent Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_018_obj_3,audit_shortlist,episode_001,7,7012,100,-1419.2000250220299,-158.44000056758523,-20.67000027000904,-0.9461782285943627,True,False,False,5,12,True,True,88,86,5,9,4,1,94,0.94,0,0.0,0.4997013506293297,False,Tier 3 Persistent Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_018_obj_3,audit_shortlist,episode_002,0,13,100,-421.84998220205307,-85.7600002810359,-20.16000024974346,0.0,False,False,True,5,,False,False,0,0,4,6,1,,94,0.94,0,0.0,0.30862818032503125,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_018_obj_3,audit_shortlist,episode_002,1,1013,100,-1225.049997717142,-134.66750007122755,-21.940000280737877,-0.9102970259264112,True,False,False,5,20,True,True,80,78,5,7,2,1,94,0.94,0,0.0,0.4821318575739861,False,Tier 3 Persistent Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_018_obj_3,audit_shortlist,episode_002,2,2013,100,-1349.7499660551548,-152.7475009225309,-21.780000269412994,-0.9461782285943627,True,False,False,5,12,True,True,88,86,4,6,1,1,94,0.94,0,0.0,0.49969980657100677,False,Tier 3 Persistent Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_018_obj_3,audit_shortlist,episode_002,3,3013,100,-1217.000016629696,-125.6799991838634,-21.01000028848648,-0.9282376123592257,True,False,False,5,16,True,True,84,82,5,9,4,1,94,0.94,0,0.0,0.4909150403738022,False,Tier 3 Persistent Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_018_obj_3,audit_shortlist,episode_002,4,4013,100,-1207.7500147223473,-122.85999923944473,-21.30000026524067,-0.9282376123592257,False,False,True,5,16,True,True,84,82,5,6,1,1,94,0.94,0,0.0,0.4909150579571724,False,Tier 3 Persistent Critical Breach
ours_stage2_fair_critical_safe_v2_2_4obj,11,stage2_ext_018_obj_3,audit_shortlist,episode_002,5,5013,100,-419.84998220205307,-86.40750041604042,-20.390000253915787,0.0,False,False,True,5,,False,False,0,0,4,6,1,,94,0.94,0,0.0,0.3086282166838646,False,Tier 1 Near-Miss
