selector,preference_index,preference,selected_policy_id,selected_utility,selected_passed_strict,selected_near_strict,selected_strict_margin,selected_business_return,selected_cost_return,selected_mean_violation,selected_final_critical_compromised_hosts,selected_high_disruption_action_rate
strict_lexi,19,"[0.1, 0.8, 0.1]",stage1_pref_000_ckpt_096,-142.1298065185547,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,19,"[0.1, 0.8, 0.1]",stage1_pref_000_ckpt_191,-122.2614517211914,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
utility_argmax,20,"[0.1, 0.9, 0.0]",stage1_pref_000_ckpt_191,-129.24365234375,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,20,"[0.1, 0.9, 0.0]",stage1_pref_000_ckpt_096,-151.3615264892578,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,20,"[0.1, 0.9, 0.0]",stage1_pref_000_ckpt_191,-129.24365234375,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
utility_argmax,21,"[0.2, 0.0, 0.8]",stage2_ext_006_obj_1,-101.22966766357422,False,False,-9.630937576293945,-111.21430969238281,-29.45949935913086,10.130937576293945,0.525,0.97475
strict_lexi,21,"[0.2, 0.0, 0.8]",stage1_pref_000_ckpt_096,-111.48757934570312,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,21,"[0.2, 0.0, 0.8]",stage1_pref_000_ckpt_096,-111.48757934570312,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,22,"[0.2, 0.1, 0.7]",stage2_ext_006_obj_1,-108.74264526367188,False,False,-9.630937576293945,-111.21430969238281,-29.45949935913086,10.130937576293945,0.525,0.97475
strict_lexi,22,"[0.2, 0.1, 0.7]",stage1_pref_000_ckpt_096,-120.71932220458984,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,22,"[0.2, 0.1, 0.7]",stage1_pref_000_ckpt_096,-120.71932220458984,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,23,"[0.2, 0.2, 0.6]",stage1_pref_000_ckpt_191,-115.81715393066406,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,23,"[0.2, 0.2, 0.6]",stage1_pref_000_ckpt_096,-129.95106506347656,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,23,"[0.2, 0.2, 0.6]",stage1_pref_000_ckpt_096,-129.95106506347656,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,24,"[0.2, 0.3, 0.5]",stage1_pref_000_ckpt_191,-122.79934692382812,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,24,"[0.2, 0.3, 0.5]",stage1_pref_000_ckpt_096,-139.18280029296875,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,24,"[0.2, 0.3, 0.5]",stage1_pref_000_ckpt_096,-139.18280029296875,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,25,"[0.2, 0.4, 0.4]",stage1_pref_000_ckpt_191,-129.7815399169922,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,25,"[0.2, 0.4, 0.4]",stage1_pref_000_ckpt_096,-148.41453552246094,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,25,"[0.2, 0.4, 0.4]",stage1_pref_000_ckpt_096,-148.41453552246094,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,26,"[0.2, 0.5, 0.3]",stage1_pref_000_ckpt_191,-136.7637481689453,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,26,"[0.2, 0.5, 0.3]",stage1_pref_000_ckpt_096,-157.6462860107422,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,26,"[0.2, 0.5, 0.3]",stage1_pref_000_ckpt_096,-157.6462860107422,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
