policy_id,best_level_reached,primary_blocker,secondary_blocker,business_return,cost_return,mean_violation,final_critical_compromised_hosts,high_disruption_action_rate,margin_L0,margin_L1,margin_L2,margin_L3,margin_STRICT
stage1_pref_000_ckpt_008,,high_disruption,,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9,-0.4,-0.4,-0.4,-0.4,-0.44999999999999996
stage1_pref_000_ckpt_015,,high_disruption,,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925,-0.42500000000000004,-0.42500000000000004,-0.42500000000000004,-0.42500000000000004,-0.65
stage1_pref_001_ckpt_008,,high_disruption,,-19.510498046875,-4.178999900817871,0.0,0.9,0.86,-0.36,-0.36,-0.36,-0.4,-0.65
stage1_pref_002_ckpt_008,,high_disruption,,-18.210750579833984,-4.057000160217285,0.0,0.7,0.825,-0.32499999999999996,-0.32499999999999996,-0.32499999999999996,-0.32499999999999996,-0.44999999999999996
