method_name,seed,policy_id,candidate_label,episode_id,env_idx,env_seed,step_count,security_return,business_return,cost_return,critical_host_safety_return,business_violation_flag,cost_violation_flag,env_run_feasible_flag,enterprise_foothold_step,first_critical_hit_step,ever_critical_breach,final_critical_breach,critical_dwell_steps,op_server0_impact_count,max_compromised_host_count,blue_first_relevant_response_step,response_delay_after_enterprise,response_delay_after_critical,shield_active_step_count,shield_active_step_rate,shield_fallback_step_count,shield_fallback_step_rate,mean_shield_blocked_probability_mass,no_post_critical_response,risk_tier
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_009_obj_1,audit_shortlist,episode_000,0,7,100,-170.59999424219131,-27.907499313354492,-23.040000185370445,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4699984872341156,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_009_obj_1,audit_shortlist,episode_000,1,1007,100,-170.59999424219131,-27.91749933362007,-23.040000185370445,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4699982070922852,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_009_obj_1,audit_shortlist,episode_000,2,2007,100,-170.59999424219131,-27.907499313354492,-23.040000185370445,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4699984872341156,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_009_obj_1,audit_shortlist,episode_000,3,3007,100,-170.59999424219131,-27.907499313354492,-23.040000185370445,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4699982070922852,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_009_obj_1,audit_shortlist,episode_000,4,4007,100,-170.59999424219131,-27.91749931126833,-23.040000185370445,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4699982070922852,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_009_obj_1,audit_shortlist,episode_000,5,5007,100,-170.59999424219131,-27.91749933362007,-23.040000185370445,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4699982070922852,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_009_obj_1,audit_shortlist,episode_000,6,6007,100,-170.59999424219131,-27.92749935388565,-23.040000185370445,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4699984872341156,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_009_obj_1,audit_shortlist,episode_000,7,7007,100,-170.59999424219131,-27.907499313354492,-23.040000185370445,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4699982070922852,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_009_obj_1,audit_shortlist,episode_001,0,8,100,-170.59999424219131,-27.907499313354492,-23.040000185370445,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4699982070922852,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_009_obj_1,audit_shortlist,episode_001,1,1008,100,-170.59999424219131,-27.907499313354492,-23.040000185370445,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4699984872341156,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_009_obj_1,audit_shortlist,episode_001,2,2008,100,-170.59999424219131,-27.907499313354492,-23.040000185370445,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4699982070922852,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_009_obj_1,audit_shortlist,episode_001,3,3008,100,-170.59999424219131,-27.907499313354492,-23.040000185370445,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4699982070922852,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_009_obj_1,audit_shortlist,episode_001,4,4008,100,-170.59999424219131,-27.907499313354492,-23.040000185370445,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4699982070922852,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_009_obj_1,audit_shortlist,episode_001,5,5008,100,-170.59999424219131,-27.907499313354492,-23.040000185370445,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4699984872341156,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_009_obj_1,audit_shortlist,episode_001,6,6008,100,-170.59999424219131,-27.91749931499362,-23.040000185370445,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4699982070922852,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_009_obj_1,audit_shortlist,episode_001,7,7008,100,-170.59999424219131,-27.907499313354492,-23.040000185370445,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4699984872341156,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_009_obj_1,audit_shortlist,episode_002,0,9,100,-170.59999424219131,-27.907499313354492,-23.040000185370445,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4699984872341156,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_009_obj_1,audit_shortlist,episode_002,1,1009,100,-170.59999424219131,-27.91749933362007,-23.040000185370445,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4699982070922852,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_009_obj_1,audit_shortlist,episode_002,2,2009,100,-170.59999424219131,-27.907499313354492,-23.040000185370445,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4699984872341156,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_009_obj_1,audit_shortlist,episode_002,3,3009,100,-170.59999424219131,-27.907499313354492,-23.040000185370445,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4699982070922852,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_009_obj_1,audit_shortlist,episode_002,4,4009,100,-170.59999424219131,-27.91749933362007,-23.040000185370445,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4699984872341156,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_009_obj_1,audit_shortlist,episode_002,5,5009,100,-170.59999424219131,-27.9274993352592,-23.040000185370445,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4699984872341156,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_009_obj_1,audit_shortlist,episode_002,6,6009,100,-170.59999424219131,-27.91749933362007,-23.040000185370445,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4699982070922852,False,Tier 1 Near-Miss
