method_name,seed,policy_id,candidate_label,episode_id,env_idx,env_seed,step_count,security_return,business_return,cost_return,critical_host_safety_return,business_violation_flag,cost_violation_flag,env_run_feasible_flag,enterprise_foothold_step,first_critical_hit_step,ever_critical_breach,final_critical_breach,critical_dwell_steps,op_server0_impact_count,max_compromised_host_count,blue_first_relevant_response_step,response_delay_after_enterprise,response_delay_after_critical,shield_active_step_count,shield_active_step_rate,shield_fallback_step_count,shield_fallback_step_rate,mean_shield_blocked_probability_mass,no_post_critical_response,risk_tier
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_000,0,7,100,-101.49999731779099,-14.287500090897083,-13.940000131726265,0.0,False,False,True,21,,False,False,0,0,3,22,1,,5,0.05,0,0.0,0.049933791160583496,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_000,1,1007,100,-173.59999424219131,-29.07249979674816,-26.400000352412462,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4695055168867111,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_000,2,2007,100,-167.7999945282936,-27.594999719411135,-24.82000032067299,0.0,False,True,False,9,,False,False,0,0,3,10,1,,43,0.43,0,0.0,0.42943054139614106,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_000,3,3007,100,-171.59999424219131,-29.07999984547496,-25.70000034570694,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4695055496692657,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_000,4,4007,100,-125.2999958395958,-23.83999991044402,-27.04000036418438,0.0,False,True,False,9,,False,False,0,0,3,10,1,,43,0.43,0,0.0,0.42943055331707003,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_000,5,5007,100,-173.599994212389,-29.75249981880188,-26.180000368505716,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4695055204629898,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_000,6,6007,100,-175.59999424219131,-29.994999699294567,-26.770000368356705,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.46950549364089966,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_000,7,7007,100,-174.59999424219131,-28.91999977454543,-26.25000035762787,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.46950546085834505,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_001,0,8,100,-98.49999743700027,-14.660000178962946,-14.790000170469284,0.0,False,False,True,21,,False,False,0,0,3,22,1,,5,0.05,0,0.0,0.049933788180351255,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_001,1,1008,100,-175.59999424219131,-29.119999658316374,-25.760000348091125,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.46950551986694333,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_001,2,2008,100,-178.59999424219131,-29.58749980479479,-28.000000402331352,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.46950552105903626,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_001,3,3008,100,-124.49999594688416,-22.19750002399087,-23.32000032067299,0.0,False,True,False,17,,False,False,0,0,3,18,1,,39,0.39,0,0.0,0.38948352754116056,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_001,4,4008,100,-172.59999424219131,-29.267499696463346,-24.930000349879265,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4695055204629898,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_001,5,5008,100,-173.59999424219131,-29.174999736249447,-25.350000336766243,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4695055425167084,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_001,6,6008,100,-93.09999758005142,-13.502500165253878,-12.960000142455101,0.0,False,False,True,45,,False,False,0,0,3,46,1,,2,0.02,0,0.0,0.0199735164642334,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_001,7,7008,100,-174.59999424219131,-29.494999710470438,-26.400000363588333,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.46950549244880674,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_002,0,9,100,-173.59999424219131,-29.559999782592058,-25.650000363588333,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4695055449008942,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_002,1,1009,100,-101.19999724626541,-15.180000118911266,-14.240000162273645,0.0,False,False,True,9,,False,False,0,0,3,10,1,,6,0.06,0,0.0,0.059920549392700195,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_002,2,2009,100,-175.59999424219131,-29.109999749809504,-26.390000361949205,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4695055377483368,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_002,3,3009,100,-146.09999498724937,-26.50499999895692,-26.00000035762787,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.46937759339809415,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_002,4,4009,100,-173.59999424219131,-29.399999778717756,-26.430000353604555,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4695055204629898,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_002,5,5009,100,-171.59999424219131,-29.624999798834324,-26.020000357180834,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4695055121183395,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_002,6,6009,100,-171.59999424219131,-28.949999690055847,-24.760000333189964,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.46950549364089966,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_002,7,7009,100,-97.99999740719795,-14.482500094920397,-13.71000012755394,0.0,False,False,True,9,,False,False,0,0,3,10,1,,5,0.05,0,0.0,0.049933791160583496,False,Tier 1 Near-Miss
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_003,0,10,100,-113.39999678730965,-17.475000105798244,-17.24000020697713,0.0,False,False,True,9,,False,False,0,0,3,10,1,,11,0.11,0,0.0,0.10985434055328369,False,Tier 1 Near-Miss
