method_name,seed,policy_id,candidate_label,episode_id,env_idx,env_seed,step_count,security_return,business_return,cost_return,critical_host_safety_return,business_violation_flag,cost_violation_flag,env_run_feasible_flag,enterprise_foothold_step,first_critical_hit_step,ever_critical_breach,final_critical_breach,critical_dwell_steps,op_server0_impact_count,max_compromised_host_count,blue_first_relevant_response_step,response_delay_after_enterprise,response_delay_after_critical,shield_active_step_count,shield_active_step_rate,shield_fallback_step_count,shield_fallback_step_rate,mean_shield_blocked_probability_mass,no_post_critical_response,risk_tier
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_015_obj_2,audit_shortlist,episode_000,0,7,100,-170.59999424219131,-29.097500056028366,-23.260000247508287,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4698691177368164,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_015_obj_2,audit_shortlist,episode_000,1,1007,100,-171.59999424219131,-29.10500007867813,-24.63000025227666,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4697733378410339,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_015_obj_2,audit_shortlist,episode_000,2,2007,100,-170.59999424219131,-29.217500127851963,-23.630000233650208,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4698691177368164,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_015_obj_2,audit_shortlist,episode_000,3,3007,100,-170.59999424219131,-28.83500011637807,-23.520000237971544,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.46977333903312685,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_015_obj_2,audit_shortlist,episode_000,4,4007,100,-137.09999522566795,-25.814999908208847,-25.30000026524067,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4697733372449875,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_015_obj_2,audit_shortlist,episode_000,5,5007,100,-170.59999424219131,-28.830000087618828,-23.220000226050615,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4697733378410339,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_015_obj_2,audit_shortlist,episode_000,6,6007,100,-172.59999424219131,-29.01500002294779,-23.890000239014626,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.46986908972263336,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_015_obj_2,audit_shortlist,episode_000,7,7007,100,-140.099995136261,-26.032499987632036,-24.0800002515316,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.46986907184123994,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_015_obj_2,audit_shortlist,episode_001,0,8,100,-170.59999424219131,-29.15750017017126,-23.590000245720148,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.46977333903312685,False,Tier 1 Near-Miss
ours_stage2_fair_critical_safe_v2_4_4obj,7,stage2_ext_015_obj_2,audit_shortlist,episode_001,1,1008,100,-171.59999424219131,-29.097500022500753,-23.560000248253345,0.0,False,True,False,5,,False,False,0,0,3,6,1,,47,0.47,0,0.0,0.4698691177368164,False,Tier 1 Near-Miss
